Complexity,LOC,Lang_Type,Maint_Type,Skill,Age,Interdependence,Team_Size,Exp,Def_Density,Def_Severity,Churn,Change_Req,Test_Cov,Doc_Quality,Cost
44,318267,Low-level,Corrective,10,18,1,8,Mid-level,8.679995919,2,67.30081663,7,82.02768598,Poor,15414.56682
90,651199,High-level,Adaptive,6,10,2,8,Junior,8.281858693,3,4.696442241,80,20.9321816,Average,26316.32626
32,889900,High-level,Corrective,10,19,2,20,Junior,6.26054709,3,56.63228802,94,24.08780637,Good,28136.33809
70,224777,Low-level,Corrective,3,2,2,15,Mid-level,0.752787167,2,76.3294912,36,12.98988045,Good,14272.56737
32,860909,High-level,Perfective,2,7,2,7,Senior,1.123970272,1,13.65030121,96,71.54362033,Average,28603.39233
68,801820,High-level,Adaptive,6,13,2,11,Junior,0.493089871,3,22.86707514,26,6.917419051,Poor,27310.87017
55,6569,High-level,Corrective,5,0,2,7,Senior,2.574792165,3,88.24951051,44,33.12083023,Average,10448.89847
75,595124,High-level,Corrective,10,13,1,4,Junior,1.356614672,1,2.012172185,3,28.24987266,Good,20240.7036
56,629861,High-level,Adaptive,5,1,3,12,Senior,2.600480403,2,75.27271378,85,55.51597298,Average,22663.47188
17,430802,High-level,Perfective,10,3,1,6,Mid-level,3.850580557,1,47.37732925,89,73.0416265,Poor,17252.56844
38,259090,High-level,Perfective,5,18,2,14,Senior,9.429827841,2,44.67721588,95,53.28764347,Poor,17370.29243
24,668375,High-level,Preventive,10,5,2,12,Mid-level,6.103760598,1,0.709653249,87,93.1025993,Good,20765.39833
69,46002,Scripting,Perfective,5,0,2,11,Mid-level,8.349737857,2,81.9398231,98,95.14426389,Average,12053.27026
98,772954,High-level,Corrective,3,16,3,19,Junior,7.103515007,2,35.98249006,36,36.14653285,Good,27167.87862
70,662614,High-level,Adaptive,7,7,3,5,Junior,1.125031305,2,54.07656313,95,77.76803763,Average,25082.48557
86,935648,Low-level,Adaptive,6,18,3,14,Senior,7.359204064,2,67.73006863,70,73.88013833,Poor,30208.72937
11,680574,High-level,Corrective,4,20,2,16,Senior,2.750988816,3,70.26295764,32,89.29645917,Average,23604.92908
16,499870,Scripting,Perfective,2,0,3,13,Senior,6.39107847,1,95.59800588,30,44.79436402,Average,19326.55424
97,212791,Low-level,Corrective,9,4,2,20,Mid-level,3.409619736,1,53.13399532,54,53.04731872,Poor,11551.97876
73,203846,High-level,Preventive,1,15,3,4,Senior,9.976722633,3,39.9719551,11,41.57743136,Poor,18113.67773
59,662450,High-level,Adaptive,4,5,2,11,Junior,2.635514795,1,95.37036265,10,85.03769193,Poor,22829.02637
70,667997,Scripting,Adaptive,1,7,3,17,Mid-level,2.791304708,3,64.2110235,87,22.97023154,Poor,26605.42327
80,678775,Scripting,Adaptive,6,12,3,7,Mid-level,9.306722556,3,29.81503563,71,23.97090782,Average,26740.53836
93,25071,High-level,Perfective,4,15,3,14,Mid-level,0.246444046,2,12.64642454,31,37.26051036,Good,10971.69142
3,583531,Low-level,Adaptive,5,2,1,11,Mid-level,6.966889879,3,84.25545015,56,23.03428321,Average,22238.24341
20,913259,High-level,Adaptive,5,18,1,9,Junior,7.253263907,1,36.21816028,37,56.10068364,Average,29385.59036
59,895647,Scripting,Corrective,9,11,3,13,Mid-level,8.363785774,2,66.04697214,59,13.44901065,Average,28060.06333
36,173312,High-level,Adaptive,1,15,1,18,Senior,9.744393106,2,47.08164194,85,32.01862194,Average,15940.9013
19,258218,Scripting,Corrective,2,10,3,11,Mid-level,9.756019192,2,19.89297798,97,91.34446985,Poor,18240.98211
90,215879,Low-level,Perfective,6,9,2,15,Junior,0.652767576,3,60.16866086,18,40.92254802,Average,14224.47458
67,364714,Low-level,Adaptive,5,19,2,19,Junior,8.218393228,1,6.068306895,83,74.82337165,Average,18543.22714
19,427650,Low-level,Adaptive,7,3,3,1,Mid-level,6.463099337,2,41.33424599,55,11.34621917,Poor,19957.51897
20,332868,High-level,Corrective,3,11,2,4,Mid-level,6.473421344,2,54.66149397,13,24.75645081,Good,18255.4451
96,902791,High-level,Corrective,3,1,2,14,Mid-level,1.283499266,2,43.60469741,32,80.73456212,Average,27504.84779
71,863129,High-level,Perfective,10,18,2,14,Mid-level,6.501871664,1,74.86721753,9,76.29929363,Average,25009.11032
52,554020,High-level,Corrective,2,4,2,3,Mid-level,9.824825806,2,82.79249545,79,38.61559186,Poor,25335.68914
33,646753,Low-level,Corrective,3,7,3,17,Mid-level,9.118185695,3,77.1243074,63,95.4396902,Average,24133.1032
40,929818,High-level,Corrective,10,6,1,3,Senior,4.391306608,1,3.881294781,63,91.06430158,Good,26219.25412
39,418170,High-level,Preventive,1,13,3,16,Mid-level,0.399479733,3,19.41287704,61,96.23007491,Poor,20203.11161
82,58108,Scripting,Perfective,5,2,3,14,Mid-level,3.6229349,2,53.66075093,67,42.79146902,Poor,11709.84255
1,481721,Scripting,Corrective,5,17,2,20,Senior,8.263903116,3,93.48220404,90,19.74735837,Average,21040.74775
11,112195,Scripting,Corrective,7,15,3,13,Junior,7.014991015,3,83.49567751,91,62.66586391,Poor,14621.21885
92,890513,Scripting,Corrective,4,18,2,15,Junior,4.593436556,1,84.25345084,42,68.47731583,Average,29276.09775
57,37668,High-level,Perfective,3,18,2,14,Senior,0.551015352,2,30.32081938,79,12.54417845,Average,12729.62385
89,286205,High-level,Adaptive,1,17,3,19,Mid-level,4.268947278,3,42.94478971,58,78.64830343,Poor,18619.23564
50,342396,Low-level,Corrective,8,19,1,6,Mid-level,4.690249397,2,47.07059473,51,1.806021976,Poor,18559.23769
23,565037,Low-level,Corrective,3,15,1,10,Junior,9.285555329,3,15.73715833,96,48.27283875,Average,25455.25294
31,131560,High-level,Corrective,2,7,2,15,Mid-level,6.410861036,2,3.106813024,18,33.10162595,Poor,12966.80391
94,367824,Scripting,Adaptive,4,0,2,20,Mid-level,3.116529167,1,94.69028995,20,74.03030599,Poor,15341.28131
42,148979,High-level,Perfective,3,16,2,6,Junior,5.253182645,2,24.07125857,21,31.27607274,Good,15357.49383
99,150849,High-level,Corrective,1,11,3,10,Mid-level,0.660553078,3,23.99489037,8,82.68071128,Average,14766.20265
7,749589,Low-level,Corrective,3,20,2,7,Mid-level,9.725682356,2,8.337905377,8,59.49534888,Average,26781.08427
16,52745,Low-level,Corrective,2,10,2,17,Mid-level,3.600599019,3,92.85077519,72,79.38933618,Poor,12795.32042
90,371608,Low-level,Preventive,8,4,1,18,Junior,4.778673549,3,57.97371149,26,98.93406378,Average,15460.55527
60,92865,High-level,Corrective,6,11,2,17,Junior,3.552839742,2,66.70368571,16,67.91583457,Average,10866.94406
2,899860,Scripting,Perfective,9,16,1,9,Mid-level,6.825117301,1,91.15768873,43,98.49503164,Good,26345.54986
1,213890,High-level,Adaptive,8,5,1,10,Junior,6.622321583,3,34.56201689,44,2.883632692,Good,13944.00592
48,24624,High-level,Corrective,10,0,2,10,Senior,7.153223105,2,62.15073111,7,33.81399885,Poor,7435.415978
12,24321,Scripting,Corrective,3,4,1,7,Junior,2.681432296,3,3.879945473,79,10.78532646,Average,13111.10969
69,404704,Scripting,Corrective,5,13,1,16,Mid-level,3.156684812,2,18.67725282,17,26.23049314,Average,17455.82981
37,810006,Scripting,Adaptive,7,4,1,18,Junior,1.252512311,2,83.12458051,32,83.88878991,Average,23672.10623
32,923744,Scripting,Perfective,5,0,3,6,Mid-level,6.555099718,3,76.67683563,0,3.232326533,Good,28651.45088
9,175293,Low-level,Adaptive,8,17,3,20,Senior,0.397971273,2,35.06426915,75,52.01829357,Average,11665.79554
99,928982,Low-level,Adaptive,5,15,2,1,Junior,5.976823355,2,37.68106278,5,56.71287075,Poor,31363.59894
19,784415,High-level,Corrective,1,8,3,1,Senior,8.696958849,2,53.35544336,40,56.11511467,Average,28703.62195
48,187717,High-level,Preventive,5,18,3,12,Mid-level,8.908321483,2,0.024100469,54,47.52970738,Poor,15749.99558
80,937766,High-level,Perfective,4,4,2,2,Senior,4.490377604,2,24.1244336,4,79.06029648,Good,28534.37696
3,381975,High-level,Corrective,6,1,1,4,Mid-level,4.593036882,3,20.82318086,58,13.35430895,Average,18349.3765
20,184868,Low-level,Preventive,3,14,3,17,Senior,0.76969183,2,25.04829467,79,31.05770156,Average,14413.99364
24,660792,High-level,Adaptive,5,6,3,4,Mid-level,6.707650254,2,80.59058425,17,61.57260534,Poor,24088.83189
54,96257,High-level,Adaptive,2,3,2,11,Mid-level,8.212594204,2,27.96738565,48,69.09513663,Good,12885.28498
33,589579,High-level,Perfective,6,0,3,4,Junior,2.446550546,1,19.15213221,81,40.41484318,Good,22332.84728
24,211176,Low-level,Perfective,6,12,2,1,Junior,4.213008816,1,50.42634608,64,87.53712633,Average,15861.58135
75,191471,High-level,Adaptive,5,19,3,7,Senior,8.388393368,3,86.56450364,82,41.54933967,Poor,18085.58846
72,915032,Scripting,Corrective,6,6,3,18,Mid-level,8.771204677,3,24.13497038,53,40.27761343,Average,28440.65919
36,473930,High-level,Corrective,7,14,2,9,Mid-level,2.431799803,2,7.853624279,60,3.620726149,Poor,20434.84084
38,837860,High-level,Preventive,5,13,3,3,Senior,5.505706345,2,35.64047358,7,55.11413362,Poor,27589.83167
84,744091,Low-level,Corrective,1,18,2,8,Mid-level,1.924931506,1,74.76518246,2,70.86808385,Poor,26929.45822
99,519862,Scripting,Corrective,8,19,2,19,Senior,1.018787641,2,55.06905447,24,11.44381635,Poor,19200.02587
89,918806,High-level,Adaptive,4,17,3,4,Senior,9.111205014,2,81.67933696,68,30.54327661,Average,32480.20442
99,476774,Low-level,Adaptive,9,9,1,18,Mid-level,8.205075042,2,95.95921476,54,78.12569538,Good,17944.52662
25,918559,Low-level,Adaptive,10,8,2,20,Senior,7.600349018,2,79.26624768,39,36.59194354,Average,25036.6267
93,636605,High-level,Preventive,6,7,1,11,Junior,0.487663188,1,60.38030788,82,24.1602462,Poor,23921.1654
18,140789,Scripting,Corrective,1,9,2,14,Mid-level,8.437287927,1,49.33415881,81,67.22006636,Average,14688.97892
82,390593,Low-level,Corrective,3,16,2,18,Mid-level,4.380440759,3,4.006908635,49,19.67587777,Average,19668.17984
66,816131,Low-level,Corrective,3,1,3,16,Mid-level,3.423951233,2,98.43219788,94,89.56529196,Poor,27521.52319
54,74686,Scripting,Perfective,10,5,1,3,Senior,5.46476361,2,38.34811226,32,10.5598396,Good,9966.338526
35,68661,Scripting,Adaptive,4,4,2,15,Senior,0.913532427,1,15.22282139,17,70.65498023,Average,8509.137547
80,569535,Low-level,Corrective,6,8,1,4,Mid-level,7.566465494,1,66.67088554,56,49.95487013,Good,22431.15228
61,246121,Scripting,Perfective,7,4,3,5,Mid-level,5.824350769,3,28.42882891,15,86.99295624,Average,14612.06966
41,673108,Low-level,Perfective,10,17,3,17,Senior,1.865900969,2,58.57782709,79,12.6195091,Average,22350.44414
100,368257,Low-level,Perfective,4,19,3,7,Mid-level,1.882321998,2,58.67679078,37,67.78949185,Poor,20093.86124
33,267765,Low-level,Preventive,6,8,3,16,Mid-level,1.842486516,1,44.57298209,40,57.20546392,Average,13520.35892
68,147106,Low-level,Corrective,1,16,3,14,Mid-level,0.570023876,3,83.61186155,6,48.00901422,Poor,15117.09155
33,259930,High-level,Perfective,8,16,1,16,Senior,5.877984494,1,26.49670616,77,49.14072634,Good,13632.47472
14,923630,Scripting,Adaptive,7,11,2,7,Mid-level,8.403481776,1,44.86325916,52,72.19769618,Good,28105.28751
21,661482,Scripting,Perfective,9,6,2,9,Senior,0.17498214,2,53.76921286,62,93.77416549,Good,20588.24262
48,805462,High-level,Perfective,3,2,3,4,Senior,0.49004645,1,66.36247208,88,9.125165912,Good,27728.80535
20,870270,Scripting,Perfective,2,9,3,11,Mid-level,5.727702767,1,78.39718505,31,1.950264761,Good,28525.65355
8,872149,High-level,Adaptive,1,1,1,2,Mid-level,8.194956854,2,39.48072829,37,80.57047925,Poor,29509.17453
7,449874,High-level,Corrective,3,2,3,12,Senior,3.267388906,2,64.60469441,21,10.81693876,Average,18334.07298
67,563926,Low-level,Adaptive,5,15,2,12,Mid-level,3.496143988,3,15.06109531,15,98.66967961,Average,21311.74308
17,854499,High-level,Preventive,2,1,2,4,Senior,5.963464975,2,93.26481005,51,61.9348249,Average,28528.3023
33,119033,Scripting,Preventive,3,9,1,18,Senior,2.742128891,1,38.30588064,28,65.08663953,Good,10175.5359
48,631265,Scripting,Corrective,4,5,1,7,Mid-level,0.266083661,1,72.9521422,15,19.88917029,Poor,22472.77737
76,614157,Low-level,Corrective,7,10,2,1,Senior,7.352285181,3,2.034108188,75,24.03123103,Poor,25073.22675
59,630474,High-level,Corrective,3,6,2,13,Senior,6.256499129,2,20.51871429,16,65.93503031,Good,21718.37318
86,822106,High-level,Perfective,9,14,1,6,Senior,5.807559991,3,48.70825443,100,90.97268379,Average,27816.69043
22,167926,Low-level,Perfective,8,5,2,6,Mid-level,7.41684129,1,87.82524677,63,98.23905545,Poor,12851.93981
30,571559,Scripting,Corrective,4,19,3,12,Junior,6.752308376,2,52.725515,90,19.80309466,Good,24972.00747
38,861120,Low-level,Adaptive,1,8,3,8,Mid-level,2.058819882,1,92.98704823,88,13.41196227,Good,30289.09761
51,432734,High-level,Perfective,1,19,3,19,Mid-level,3.524810469,2,48.37968966,12,5.640135776,Poor,20402.65814
54,374220,Low-level,Perfective,1,11,2,5,Mid-level,1.261101417,3,49.04490967,71,86.82970182,Good,20852.43767
8,666627,Low-level,Adaptive,1,18,2,18,Senior,1.298570134,3,11.97467885,55,29.47148469,Good,24482.55556
27,222897,Low-level,Adaptive,8,19,3,5,Mid-level,6.761957464,2,80.26562442,4,0.181203387,Good,15103.65183
27,2062,High-level,Adaptive,3,2,2,10,Mid-level,8.58600107,2,24.69654125,11,22.38180861,Good,9944.504727
98,248736,Low-level,Corrective,6,14,1,1,Junior,9.627325839,3,89.96124894,40,34.04410801,Average,19076.81775
21,575736,Low-level,Adaptive,3,1,1,10,Senior,6.283471175,2,91.08242203,2,99.09861695,Average,19967.49306
30,96462,Scripting,Adaptive,5,20,2,5,Mid-level,1.841013234,1,94.33101119,98,52.35415939,Poor,15161.45479
97,400445,High-level,Perfective,7,1,1,12,Mid-level,1.056503454,2,52.02304891,32,20.47139476,Poor,16889.95164
28,451009,Low-level,Adaptive,2,2,2,7,Mid-level,8.128509715,1,67.70937848,85,33.48183447,Average,21441.75952
64,771173,Scripting,Perfective,6,5,1,9,Senior,5.787564764,2,77.85158801,49,33.03076876,Average,25376.16673
97,573203,High-level,Corrective,6,14,1,12,Mid-level,6.18285021,2,13.10146187,55,1.972574646,Poor,23123.12658
69,267776,Scripting,Adaptive,3,9,2,1,Mid-level,7.814620888,2,60.0957195,8,13.51830542,Average,18092.27763
61,629880,Low-level,Corrective,6,8,2,11,Senior,7.032772277,2,3.42979013,81,69.51964597,Poor,23107.82972
48,659956,High-level,Corrective,10,0,2,15,Senior,8.344582529,1,49.75660834,49,12.02509866,Good,19717.11031
19,372923,High-level,Perfective,10,15,1,2,Senior,0.562139055,2,15.48426816,28,23.07342766,Poor,16401.36097
4,400384,Low-level,Preventive,5,5,1,20,Mid-level,7.475206367,3,18.2922926,38,35.07372984,Average,16685.9248
35,633387,High-level,Corrective,2,8,2,7,Mid-level,8.508527573,2,36.50475667,90,75.77349445,Average,25843.3816
64,532849,Low-level,Adaptive,9,3,2,12,Senior,2.861350425,2,43.24371667,99,58.24009649,Poor,19691.93266
49,468010,High-level,Perfective,8,1,2,18,Mid-level,6.40447274,3,62.31724245,44,68.8999985,Good,17013.2335
17,607440,Low-level,Corrective,3,3,2,3,Senior,3.141620638,3,7.442841844,16,56.70123254,Average,22503.16395
44,650324,High-level,Adaptive,8,0,3,7,Mid-level,9.579710665,1,50.36917612,55,68.35924252,Average,22097.70452
92,387193,Scripting,Perfective,9,18,2,11,Mid-level,0.334235724,1,18.26251303,97,0.284215366,Poor,18860.75398
30,27734,Scripting,Adaptive,3,9,2,18,Junior,5.797928438,3,57.3975175,45,93.08981444,Average,11265.56229
93,924875,Scripting,Corrective,3,20,2,12,Mid-level,1.66503547,3,63.74046123,66,11.09202309,Poor,32551.78562
46,27069,Low-level,Corrective,2,14,2,6,Junior,7.122202052,3,55.67092566,68,40.6249096,Average,15335.70574
6,736265,High-level,Perfective,8,18,2,5,Junior,1.758902834,3,73.82955105,13,77.10383702,Average,25084.29967
99,538198,Low-level,Adaptive,10,15,2,1,Senior,2.353832619,2,33.56092442,66,43.5230718,Good,21321.91717
37,336623,High-level,Corrective,1,20,3,12,Mid-level,4.94370811,2,76.51065916,22,94.68425517,Average,18882.54156
24,471951,High-level,Perfective,8,3,1,11,Mid-level,9.1483495,1,43.27670817,93,46.75889485,Poor,19067.64954
93,82264,High-level,Corrective,7,1,1,4,Senior,2.117143721,1,48.41844983,60,87.49394056,Poor,10804.14722
46,24275,High-level,Perfective,7,12,2,18,Mid-level,1.442400211,2,64.81021273,22,81.08281134,Average,8202.962971
53,597562,Low-level,Corrective,3,0,3,4,Junior,7.589768319,2,1.8358384,26,98.09863028,Poor,23368.40972
95,475665,Low-level,Preventive,1,16,1,17,Senior,5.006195323,2,65.39942214,53,92.65477808,Poor,21289.36886
99,363920,High-level,Corrective,4,12,3,2,Mid-level,9.117851124,3,61.85851491,9,89.81238347,Good,19866.35385
60,192076,High-level,Corrective,9,3,2,2,Senior,1.466145572,1,30.98471168,88,73.16043405,Poor,13211.45378
97,195053,Scripting,Corrective,5,6,3,12,Senior,6.45927893,2,8.57942849,76,36.69981473,Good,14642.88689
63,710913,High-level,Corrective,1,16,3,6,Senior,2.328791462,1,9.093544991,15,10.61254186,Poor,26445.48145
85,573735,High-level,Perfective,5,8,2,10,Mid-level,1.567604287,2,92.3223747,40,68.86450523,Good,21654.42725
32,953033,High-level,Preventive,8,3,1,16,Mid-level,6.834294152,3,68.92793212,97,97.86540813,Average,28255.07499
87,913826,Low-level,Corrective,8,18,1,14,Mid-level,5.936846199,2,12.71026138,54,72.66044373,Good,27877.15149
33,600991,Low-level,Adaptive,5,0,1,7,Junior,7.548274584,3,35.67231693,100,92.87293693,Poor,24254.27967
67,863522,High-level,Perfective,9,9,3,19,Senior,3.094625764,1,59.24829939,60,80.4304713,Good,23941.83936
18,804692,High-level,Perfective,1,3,1,17,Junior,4.479716564,2,83.55717051,85,16.31146751,Good,27901.48283
25,113581,Low-level,Adaptive,4,8,2,9,Mid-level,4.054716763,2,4.366092871,80,24.92037706,Average,13899.71837
95,266956,Low-level,Corrective,3,12,2,13,Senior,9.84089464,2,23.66331315,86,34.18656018,Average,18099.66043
54,422240,High-level,Adaptive,2,13,3,5,Mid-level,2.922489567,3,88.97489903,99,16.82604443,Good,23528.66301
58,715016,Scripting,Adaptive,8,9,1,5,Mid-level,2.948172383,2,0.916555018,48,58.16513327,Poor,24198.06868
67,903580,High-level,Corrective,7,5,1,10,Mid-level,3.545482088,3,20.13991028,72,97.54505241,Average,27921.39724
46,945789,High-level,Adaptive,9,15,1,10,Senior,5.645940813,1,95.9024176,51,76.14588334,Good,27283.42734
24,117421,Scripting,Corrective,2,5,3,7,Mid-level,2.523227443,3,61.34018465,1,42.33867491,Average,13399.05692
32,526893,High-level,Perfective,4,16,2,15,Senior,9.152899404,1,26.16713666,95,0.450448098,Poor,22624.48114
47,465374,Low-level,Corrective,6,9,1,7,Junior,2.656855649,3,6.69910944,49,31.32760111,Average,20638.3851
86,73303,High-level,Adaptive,3,17,1,15,Senior,8.958157316,2,2.819134045,85,52.67592877,Good,13534.21211
23,159211,High-level,Adaptive,8,17,1,3,Senior,1.034750636,2,24.47450796,42,32.42508739,Poor,13365.81673
66,995653,Scripting,Adaptive,3,2,1,19,Junior,6.565627024,2,88.14858196,76,11.1034923,Poor,31559.33069
27,188210,High-level,Corrective,2,19,3,10,Mid-level,9.069855184,3,41.59136543,7,44.27649569,Poor,16731.37739
2,787237,Scripting,Adaptive,3,20,3,15,Junior,1.687494384,1,72.03333692,58,25.3252817,Good,27290.40331
90,863557,High-level,Adaptive,6,14,2,3,Senior,9.683269601,2,91.82850354,64,90.92323765,Poor,29939.3771
17,145990,High-level,Adaptive,2,14,3,6,Mid-level,4.528833604,3,40.80404616,80,10.17545285,Average,17344.94906
33,159518,High-level,Adaptive,8,3,1,12,Mid-level,9.457151084,2,19.1277371,11,4.915262872,Average,11287.56117
9,125040,Low-level,Adaptive,1,8,3,15,Junior,6.768200436,1,51.71179309,3,0.531416915,Good,12995.86484
43,669406,High-level,Perfective,7,18,3,6,Mid-level,3.015868699,2,90.80836871,76,32.80696845,Good,25495.67903
48,524138,Scripting,Corrective,2,16,2,13,Junior,1.883025249,2,80.43744141,94,66.03868382,Poor,24192.86289
39,419034,High-level,Perfective,10,10,3,19,Mid-level,3.037350462,3,6.582984336,40,73.04137529,Average,15526.91622
93,757254,Scripting,Adaptive,6,8,1,3,Mid-level,0.930174093,3,69.25728001,6,45.32616834,Good,25611.12213
42,791756,High-level,Corrective,2,9,1,8,Senior,1.438679663,2,57.18975225,86,68.43286505,Poor,28000.60808
26,863755,Scripting,Corrective,2,17,1,8,Mid-level,1.046604403,3,90.74631763,87,35.99140362,Poor,31558.57799
99,796543,Low-level,Corrective,10,19,2,20,Mid-level,4.229435437,2,12.24814169,68,66.780622,Good,24437.23803
50,956614,Low-level,Perfective,8,12,3,15,Senior,7.955783763,1,53.40361132,68,4.05959853,Good,28354.28045
25,541677,Scripting,Perfective,2,7,3,4,Senior,1.413835542,1,87.94626935,80,39.07529846,Average,23073.90192
24,647465,Low-level,Perfective,7,6,2,19,Senior,1.303204332,2,41.00237867,29,79.08496776,Poor,19508.78265
13,304571,Low-level,Adaptive,3,16,3,3,Mid-level,6.434289495,1,48.19949177,72,80.30060305,Average,19052.84038
60,998083,High-level,Adaptive,8,20,3,13,Mid-level,1.97182982,3,7.046067767,5,71.61487789,Poor,29302.92454
7,685106,High-level,Corrective,7,14,1,8,Junior,0.976100381,3,27.81436404,88,20.42386206,Good,25354.56324
57,123883,Scripting,Corrective,8,19,2,16,Senior,1.668485782,1,32.45066492,18,24.72051189,Good,9979.556784
36,744246,Low-level,Adaptive,7,14,1,13,Junior,9.237313959,2,94.51224487,79,99.60887273,Good,25720.12389
45,763501,Low-level,Corrective,6,0,2,3,Mid-level,8.214712528,3,28.26673605,84,10.33780072,Poor,27929.44693
20,918621,High-level,Corrective,7,13,3,16,Mid-level,3.540645624,3,46.08687353,65,18.06626989,Average,28701.25623
65,388952,High-level,Adaptive,5,4,1,9,Mid-level,6.558207673,3,67.13044236,9,13.00262557,Poor,18515.48672
8,113221,High-level,Perfective,7,10,3,14,Mid-level,5.372756737,2,16.21833724,15,32.76549637,Average,10610.1324
16,800666,Low-level,Preventive,1,15,2,13,Junior,6.771242635,3,48.64423871,36,21.01758352,Good,29033.48962
14,261669,High-level,Preventive,1,1,2,7,Mid-level,6.826711525,2,73.85390395,78,49.76879595,Poor,18127.63271
76,760224,High-level,Adaptive,9,7,2,15,Mid-level,6.287340151,2,86.6855213,76,47.60207069,Average,24650.62091
87,840873,High-level,Adaptive,5,10,2,7,Senior,2.661013685,1,62.62592747,76,90.15056195,Average,27565.18539
15,526134,High-level,Adaptive,5,17,1,6,Senior,0.390064208,1,66.90535153,31,3.473994744,Good,20536.47323
92,536242,Low-level,Perfective,3,2,1,2,Senior,4.55566782,2,12.62834726,46,31.98795767,Good,22143.66894
98,342383,High-level,Corrective,5,0,1,9,Senior,8.909738847,1,94.57764972,71,59.6657892,Good,16969.86424
66,245761,Low-level,Adaptive,3,10,2,17,Mid-level,5.694972585,1,13.25740775,42,60.48017618,Average,14756.20254
32,833946,High-level,Perfective,9,15,1,5,Junior,8.323910417,3,77.46729372,81,48.0126229,Poor,29363.52128
87,875668,High-level,Corrective,9,17,3,12,Mid-level,9.91624343,1,26.48163218,35,81.56655408,Average,26866.72696
63,885011,High-level,Adaptive,6,15,2,1,Mid-level,1.636162041,2,93.35931437,25,6.272217141,Average,29822.9106
86,138541,High-level,Adaptive,1,9,2,10,Mid-level,6.917776391,2,71.99595394,9,81.54877656,Average,14442.08964
51,948609,High-level,Corrective,7,17,2,11,Mid-level,6.742935737,3,75.3813713,30,49.47542404,Average,29888.62619
25,829533,High-level,Corrective,7,5,2,16,Mid-level,9.799554474,2,21.90591731,96,13.37606951,Average,26846.38434
58,65323,Low-level,Corrective,10,18,3,14,Mid-level,9.85600734,1,44.30399766,28,88.57019135,Poor,9857.878809
63,617210,High-level,Corrective,10,3,1,8,Mid-level,6.866786117,2,61.78131946,4,64.92287795,Poor,19970.55643
62,190139,Low-level,Corrective,4,12,1,17,Junior,2.43614792,3,76.99736182,76,16.35456868,Average,16037.83591
22,181448,Scripting,Perfective,8,13,3,18,Senior,7.985558381,3,10.39593759,0,3.36497234,Average,11565.8458
58,701947,Low-level,Corrective,6,2,1,12,Junior,1.070291342,2,96.23653165,86,14.11096483,Average,24916.04214
58,955480,High-level,Adaptive,4,9,1,17,Junior,7.806993042,2,89.02206706,2,60.87979602,Average,28806.61168
86,236659,High-level,Corrective,4,5,2,14,Mid-level,9.101961241,3,27.03485905,66,17.92962353,Poor,17009.25418
49,390678,High-level,Preventive,2,0,1,16,Mid-level,3.828333948,1,82.2760243,70,22.57630749,Good,17872.01044
52,855016,High-level,Corrective,2,13,2,14,Mid-level,6.30635295,2,51.8323923,99,2.513972576,Good,30459.97753
42,105537,Scripting,Adaptive,4,7,1,9,Mid-level,4.301427321,2,46.18064816,34,72.29306722,Average,12268.8553
70,865909,High-level,Perfective,5,18,3,4,Mid-level,4.37765055,1,31.44341058,14,81.03643998,Average,28352.79771
15,242983,High-level,Perfective,8,13,3,11,Mid-level,3.103708891,2,58.09685866,66,79.68481768,Average,14413.66701
54,567821,Low-level,Corrective,6,9,2,6,Senior,7.621296205,1,72.98891177,92,12.75681514,Good,22895.92603
60,789260,Low-level,Perfective,4,16,2,15,Senior,9.361765642,2,41.0932905,29,90.33011274,Good,25698.54189
97,2917,Low-level,Adaptive,7,8,3,5,Mid-level,9.407508592,3,62.9219193,81,67.22788295,Average,12886.42163
8,283762,High-level,Adaptive,8,5,1,11,Mid-level,1.747812849,1,69.93129212,74,89.75286224,Average,13582.14912
53,557542,High-level,Corrective,2,10,3,18,Senior,8.747436497,3,71.1121817,42,44.71605045,Average,22513.98405
60,787275,Low-level,Corrective,7,6,3,13,Junior,7.374314414,1,5.196609813,59,43.69548611,Average,25496.95963
5,368436,High-level,Perfective,2,16,3,11,Mid-level,2.528374007,2,85.97478057,39,78.45365187,Average,18941.89478
68,510930,High-level,Adaptive,2,0,2,14,Mid-level,0.672846129,1,45.82533148,64,9.329785548,Average,20651.71341
6,572650,High-level,Adaptive,8,4,1,18,Senior,2.679972669,3,26.24160817,28,52.08740366,Average,17791.33127
96,283272,High-level,Perfective,2,8,2,19,Junior,9.122082368,3,24.17645075,73,83.63842356,Poor,18397.14625
94,386925,High-level,Perfective,9,17,3,15,Mid-level,6.331786749,2,48.30141128,91,83.01925631,Good,18097.99317
47,767641,High-level,Corrective,1,20,1,9,Senior,7.210546609,3,88.68315395,94,95.61328563,Good,29581.15757
99,715743,Low-level,Adaptive,9,1,3,8,Mid-level,2.571523511,2,37.83475817,18,69.82725935,Average,22302.91355
55,590833,Low-level,Corrective,1,10,1,20,Junior,7.193881556,3,74.97257468,2,20.77706294,Average,23103.1404
40,83180,Scripting,Perfective,10,5,1,1,Senior,0.281215063,3,9.681873099,35,2.028031489,Poor,10794.85056
52,613246,High-level,Adaptive,10,7,1,4,Mid-level,3.753213458,3,47.60567022,42,47.94157986,Poor,22018.8539
16,404081,High-level,Preventive,2,3,1,14,Mid-level,6.267533485,2,99.16861404,14,51.37038656,Poor,18050.51255
